POYEAR,POSERIES,PONO,ITEMCODE,INDENTOR,INDYEAR,INDENTNO,MAJSRNO,ENQYEAR,ENQNO,SQTY,PORATE,DISCPER,DLVDATE,AP_VALUE,RECPTYEAR,RECPTNO,RECPTDATE,RECPTQTY,INWYEAR,INWARDNO,INWQTY,STATUS,USERID,ACTION,MOREDESC,MOREDESC1,MOREDESC2,DEPTYPE,DEPTCODE,MACHTYPE,MACHCODE,GPS_QTY,PEN_QTY
20122013,ST,2300,12004021,160,20122013,20176,,,0,6,255,22.5,22-03-13,1245.04,20122013,8933,20-03-13,6,20122013,8515,6,E,STORE,ADD,,,,D,203,,,0,0
20122013,ST,2300,12004022,160,20122013,20176,,,0,3,550,22.5,22-03-13,1342.69,20122013,8933,20-03-13,3,20122013,8515,3,E,STORE,ADD,,,,D,203,,,0,0
20122013,ST,2300,12004027,160,20122013,20176,,,0,3,210,22.5,22-03-13,512.66,20122013,8933,20-03-13,3,20122013,8515,3,E,STORE,ADD,,,,D,203,,,0,0
20122013,ST,2301,12004025,160,20122013,20176,,,0,3,265,25,22-03-13,626.06,20122013,8938,21-03-13,3,20122013,8527,3,E,STORE,ADD,,,,D,203,,,0,0
20122013,ST,2302,12161061,160,20122013,5846,,,0,10,420,0,22-03-13,4410,20122013,8778,16-03-13,10,20122013,8368,10,E,STORE,ADD,,,,D,4,,,0,0
20122013,ST,2303,11103056,122,20122013,5793,,,0,50,68,0,22-03-13,3570,20122013,8837,18-03-13,50,20122013,8418,50,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2303,11103064,122,20122013,5793,,,0,50,68,0,22-03-13,3570,20122013,8837,18-03-13,50,20122013,8418,50,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2304,11103067,153,20122013,90240,,,0,100,12.5,0,22-03-13,1312.5,20122013,8872,19-03-13,100,20122013,8448,100,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2305,12319010,153,20122013,90240,,,0,10,400,0,22-03-13,4200,20122013,8907,20-03-13,10,20122013,8490,10,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2306,12381895,153,20122013,90240,,,0,8,705,10,22-03-13,5837.4,20122013,8874,19-03-13,8,20122013,8450,8,E,STORE,UPD,,,,D,901,,,0,0
20122013,ST,2307,12382018,153,20122013,90240,,,0,2,757,5,22-03-13,1654.05, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2308,12004014,160,20122013,30423,,,0,6,340,25,22-03-13,1606.5,20122013,8939,21-03-13,6,20122013,8528,6,E,STORE,ADD,,,,D,303,,,0,0
20122013,ST,2308,12015066,160,20122013,30423,,,0,1,1020,25,22-03-13,803.25,20122013,8939,21-03-13,1,20122013,8528,1,E,STORE,ADD,,,,D,303,,,0,0
20122013,ST,2309,11381021,122,20122013,5805,,,0,2,1135,17.5,22-03-13,1966.39,20122013,8838,18-03-13,2,20122013,8419,2,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2309,11381034,122,20122013,5805,,,0,2,900,17.5,22-03-13,1559.25,20122013,8838,18-03-13,2,20122013,8419,2,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2309,11381037,122,20122013,5805,,,0,2,3462,17.5,22-03-13,5997.92,20122013,8838,18-03-13,2,20122013,8419,2,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2309,11381344,122,20122013,5805,,,0,2,2527,17.5,22-03-13,4378.03,20122013,8838,18-03-13,2,20122013,8419,2,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2309,11381374,122,20122013,5805,,,0,3,4500,17.5,22-03-13,11694.38,20122013,8838,18-03-13,3,20122013,8419,3,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2310,11103030,122,20122013,5795,,,0,50,65,0,22-03-13,3412.5,20122013,8922,20-03-13,50,20122013,8503,50,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2310,11103044,122,20122013,5795,,,0,50,65,0,22-03-13,3412.5,20122013,8922,20-03-13,50,20122013,8503,50,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2310,11103045,122,20122013,5795,,,0,50,65,0,22-03-13,3412.5,20122013,8922,20-03-13,50,20122013,8503,50,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2310,11103053,122,20122013,5795,,,0,50,65,0,22-03-13,3412.5,20122013,8922,20-03-13,50,20122013,8503,50,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2311,11420036,170,20122013,20152,,,0,1,1560,0,22-03-13,1638,20122013,9050,23-03-13,1,20122013,8624,1,E,STORE,ADD,,,,D,203,,,0,0
20122013,ST,2312,11102304,122,20122013,5821,,,0,10,1507,45,22-03-13,8702.93, ,0,NULL,0, ,0,0, ,STORE,ADD,(('FENNER' POLY 'F' PLUS PB)),,,D,8,,,0,0
20122013,ST,2313,11001498,122,20122013,5831,,,0,8,968,28,22-03-13,5854.46,20122013,8877,19-03-13,8,20122013,8453,8,E,STORE,UPD,,,,D,4,,,0,0
20122013,ST,2314,12375003,106,20122013,5815,,,0,2,53454.54,12,15-04-13,95961.59, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,4,,,0,0
20122013,ST,2314,12375004,122,20122013,5832,,,0,36,1297.69,12,15-03-13,41933.04, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,4,,,0,0
20122013,ST,2315,11107198,125,20122013,5827,,,0,1,5500,0,22-03-13,6488.79,20122013,9048,23-03-13,1,20122013,8622,1,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2315,11107199,125,20122013,5827,,,0,1,5500,0,22-03-13,6488.79,20122013,9048,23-03-13,1,20122013,8622,1,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2315,11107200,125,20122013,5827,,,0,1,5500,0,22-03-13,6488.79,20122013,9048,23-03-13,1,20122013,8622,1,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2316,11381447,125,20122013,5827,,,0,1,6150,0,22-03-13,6457.5,20122013,9196,29-03-13,1,20122013,8666,1,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2317,11803553,122,20122013,5804,,,0,2,24500,0,22-03-13,51450,20122013,9125,26-03-13,2,20122013,8717,2,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2318,11316003,125,20122013,50756,,,0,2,3690,0,22-03-13,7749,20122013,9042,23-03-13,2,20122013,8616,2,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2318,11316004,125,20122013,50756,,,0,2,2460,0,22-03-13,5166,20122013,9042,23-03-13,2,20122013,8616,2,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2319,12005080,160,20122013,5833,,,0,4,650,0,22-03-13,2990,20122013,8787,16-03-13,4,20122013,8375,4,E,STORE,ADD,,,,D,7,,,0,0
20122013,ST,2319,12005081,160,20122013,5833,,,0,4,32,0,22-03-13,147.2,20122013,8787,16-03-13,4,20122013,8375,4,E,STORE,ADD,,,,D,7,,,0,0
20122013,ST,2320,12001604,160,20122013,20183,,,0,100,891,61,22-03-13,40996.18,20122013,8845,19-03-13,100,20122013,8426,100,E,STORE,UPD,,,,D,201,,,0,0
20122013,ST,2321,11212043,106,20122013,20184,,,0,3,2250,0,22-03-13,7087.5,20122013,8893,19-03-13,3,20122013,8472,3,E,STORE,UPD,,,,D,203,,,0,0
20122013,ST,2321,11212059,106,20122013,20184,,,0,2,2020,0,22-03-13,4242,20122013,8893,19-03-13,2,20122013,8472,2,E,STORE,UPD,,,,D,203,,,0,0
20122013,ST,2322,11108209,106,20122013,20184,,,0,1,4200,5,22-03-13,4189.5,20122013,9047,23-03-13,1,20122013,8621,1,E,STORE,ADD,,,,D,203,,,0,0
20122013,ST,2322,11108217,106,20122013,20184,,,0,4,1300,5,22-03-13,5187,20122013,9047,23-03-13,4,20122013,8621,4,E,STORE,ADD,,,,D,203,,,0,0
20122013,ST,2323,11102073,106,20122013,5839,,,0,10,469,45,22-03-13,2708.48,20122013,8914,20-03-13,10,20122013,8473,10,E,STORE,UPD,(('FENNER' POLY 'F' PLUS PB)),,,D,8,,,0,0
20122013,ST,2324,11106005,106,20122013,5839,,,0,58,70,0,22-03-13,4669,20122013,9119,26-03-13,58.27,20122013,8710,58.27,E,STORE,UPD,,,,D,8,,,0,0
20122013,ST,2325,11806004,106,20122013,5839,,,0,6,900,0,22-03-13,5670,20122013,8911,20-03-13,6,20122013,8494,6,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2326,11005043,106,20122013,5841,,,0,1,2220,0,22-03-13,2331,20122013,8776,16-03-13,1,20122013,8366,1,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2326,11005044,106,20122013,5841,,,0,1,2220,0,22-03-13,2331,20122013,8776,16-03-13,1,20122013,8366,1,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2326,12342329,106,20122013,5841,,,0,1,10000,0,22-03-13,10500,20122013,8775,16-03-13,1,20122013,8365,1,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2327,12321021,106,20122013,5841,, ,0,48,12,0,27-03-13,662.4,20122013,9119,26-03-13,48,20122013,8710,48,E,STORE,UPD,,,,D,8,,,0,0
20122013,ST,2328,16001003,240,20122013,40535,,,0,28,630,0,22-03-13,17640,20122013,8891,19-03-13,28,20122013,8470,28,E,STORE,UPD,,,,D,414,,,0,0
20122013,ST,2329,11481888,170,20122013,5592,, ,0,1,2990,0,03-04-13,3139.5, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,8,,,0,0
20122013,ST,2329,11481889,170,20122013,5592,, ,0,1,4970,0,03-04-13,5218.5, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,8,,,0,0
20122013,ST,2329,11481890,170,20122013,5592,, ,0,3,1580,0,03-04-13,4977, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,8,,,0,0
20122013,ST,2329,11481891,170,20122013,5592,, ,0,6,2390,0,03-04-13,15057, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,8,,,0,0
20122013,ST,2330,11101737,153,20122013,60108,,,0,3,331,25,23-03-13,781.99,20122013,9099,25-03-13,3,20122013,8686,3,E,STORE,ADD,,,,D,601,,,0,0
20122013,ST,2330,11101978,153,20122013,60108,,,0,3,165,25,23-03-13,389.81,20122013,9099,25-03-13,3,20122013,8686,3,E,STORE,ADD,,,,D,601,,,0,0
20122013,ST,2330,11181974,153,20122013,60108,,,0,40,9,0,23-03-13,378,20122013,9099,25-03-13,40,20122013,8686,40,E,STORE,ADD,,,,D,601,,,0,0
20122013,ST,2331,11103043,153,20122013,60108,,,0,20,65,0,23-03-13,1365,20122013,8924,20-03-13,20,20122013,8505,20,E,STORE,ADD,,,,D,601,,,0,0
20122013,ST,2332,11103090,153,20122013,60108,,,0,10,280,0,23-03-13,2940,20122013,8920,20-03-13,1,20122013,8501,1,,STORE,ADD,,,,D,601,,,0,0
20122013,ST,2333,11804199,116,20122013,40539,,,0,4,1500,0,23-03-13,6300,20122013,8946,21-03-13,4,20122013,8517,4,E,STORE,ADD,,,,D,407,,,0,0
20122013,ST,2334,12015071,160,20122013,20186,,,0,2,2045,25,23-03-13,3220.88,20122013,8940,21-03-13,2,20122013,8529,2,E,STORE,ADD,,,,D,202,,,0,0
20122013,ST,2335,12011046,160,20122013,30444,,,0,1,15010,25,23-03-13,11820.38,20122013,9113,26-03-13,1,20122013,8701,1,E,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2336,12142165,160,20122013,30444,,,0,2,6260,5,23-03-13,13678.1,20122013,8984,22-03-13,2,20122013,8568,2,E,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2337,11805521,124,20122013,50687,,,0,5,900,0,23-03-13,4725, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2338,11001232,125,20122013,5840,,,0,1,3497,24,23-03-13,2790.61,20122013,9118,26-03-13,1,20122013,8706,1,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2339,11001107,160,20122013,90250,,,0,1,8425,24,23-03-13,6723.15,20122013,8835,18-03-13,1,20122013,8416,1,E,STORE,UPD,6318 C3 SKF,,,D,901,,,0,0
20122013,ST,2339,11001131,160,20122013,90250,,,0,1,18359,24,23-03-13,14650.48,20122013,8835,18-03-13,1,20122013,8416,1,E,STORE,UPD,NU 222,,,D,901,,,0,0
20122013,ST,2340,11224075,112,20122013,30448,,,0,2,625,25,23-03-13,984.38,20122013,8967,21-03-13,2,20122013,8552,2,E,STORE,ADD,,,,D,304,,,0,0
20122013,ST,2340,11281459,112,20122013,30448,,,0,24,49,20,23-03-13,987.84,20122013,8967,21-03-13,24,20122013,8552,24,E,STORE,ADD,,,,D,304,,,0,0
20122013,ST,2340,11606188,112,20122013,30448,,,0,12,21,20,23-03-13,211.68,20122013,8967,21-03-13,12,20122013,8552,12,E,STORE,ADD,,,,D,304,,,0,0
20122013,ST,2341,11392009,112,20122013,30448,,,0,4,1250,0,23-03-13,5000,20122013,9169,28-03-13,4,20122013,8739,4,E,STORE,UPD,,,,D,304,,,0,0
20122013,ST,2341,12370044,112,20122013,30447,, ,0,4,1100,0,23-03-13,4400,20122013,9169,28-03-13,4,20122013,8739,4,E,STORE,UPD,,,,D,304,,,0,0
20122013,ST,2342,12306037,112,20122013,30447,,,0,6,42,0,23-03-13,289.8, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,304,,,0,0
20122013,ST,2343,12306393,112,20122013,30447,,,0,4,925,0,23-03-13,3885,20122013,9170,28-03-13,4,20122013,8740,4,E,STORE,ADD,,,,D,304,,,0,0
20122013,ST,2344,12142154,160,20122013,50685,,,0,3,1320,5,23-03-13,4326.3,20122013,8985,22-03-13,3,20122013,8569,3,E,STORE,ADD,,,,D,502,,,0,0
20122013,ST,2344,12142155,160,20122013,50685,,,0,3,2660,5,23-03-13,8718.15, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,502,,,0,0
20122013,ST,2344,12142157,160,20122013,50685,,,0,3,980,5,23-03-13,3211.95,20122013,8985,22-03-13,3,20122013,8569,3,E,STORE,ADD,,,,D,502,,,0,0
20122013,ST,2344,12142158,160,20122013,50685,,,0,3,160,5,23-03-13,524.4,20122013,8985,22-03-13,3,20122013,8569,3,E,STORE,ADD,Crompton make,,,D,502,,,0,0
20122013,ST,2344,12144018,160,20122013,50685,,,0,3,280,5,23-03-13,917.7,20122013,8985,22-03-13,3,20122013,8569,3,E,STORE,ADD,,,,D,502,,,0,0
20122013,ST,2345,11339075,125,20122013,5835,,,0,15,550,0,23-03-13,8662.5,20122013,8904,20-03-13,12,20122013,8487,12,E,STORE,UPD,,,,D,8,,,0,0
20122013,ST,2346,11339090,125,20122013,5835,,,0,15,175,0,23-03-13,2756.25,20132014,176,06-04-13,15,20132014,176,15,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2347,11006004,127,20122013,20185,,,0,4,390,15,23-03-13,1392.3,20122013,8906,20-03-13,4,20122013,8489,4,E,STORE,ADD,,,,D,201,,,0,0
20122013,ST,2348,11007002,127,20122013,20185,,,0,4,1825,22,23-03-13,5978.7,20122013,8892,19-03-13,4,20122013,8471,4,E,STORE,UPD,,,,D,201,,,0,0
20122013,ST,2348,11007086,125,20122013,5836,,,0,6,865,22,23-03-13,4250.61,20122013,8892,19-03-13,6,20122013,8471,6,E,STORE,UPD,,,,D,8,,,0,0
20122013,ST,2349,12342262,127,20122013,20185,,,0,2,2250,0,27-03-13,4590,20132014,65,04-04-13,2,20132014,59,2,E,STORE,UPD,,,,D,201,,,0,0
20122013,ST,2349,12342263,127,20122013,20185,,,0,1,7500,0,27-03-13,7650,20132014,65,04-04-13,1,20132014,59,1,E,STORE,UPD,,,,D,201,,,0,0
20122013,ST,2349,12342282,127,20122013,20185,,,0,2,3500,0,27-03-13,7140,20132014,65,04-04-13,2,20132014,59,2,E,STORE,UPD,,,,D,201,,,0,0
20122013,ST,2350,11001025,125,20122013,5836,,,0,2,7193,24,23-03-13,11480.03,20122013,9044,23-03-13,2,20122013,8618,2,E,STORE,UPD,,,,D,8,,,0,0
20122013,ST,2350,11001551,125,20122013,5836,,,0,2,809,28,23-03-13,1223.21,20122013,8887,19-03-13,2,20122013,8464,2,E,STORE,UPD,,,,D,8,,,0,0
20122013,ST,2351,11003480,125,20122013,5836,,,0,4,1555,29,23-03-13,4637.01,20122013,8927,20-03-13,4,20122013,8508,4,E,STORE,UPD,,,,D,8,,,0,0
20122013,ST,2352,11011511,125,20122013,5836,,,0,6,1027,0,23-03-13,6470.1,20122013,8896,20-03-13,6,20122013,8477,6,E,STORE,UPD,,,,D,8,,,0,0
20122013,ST,2353,11402002,170,20122013,60102,,,0,2,1100,0,25-03-13,2310,20122013,9127,26-03-13,2,20122013,8671,2,E,STORE,UPD,,,,D,601,,,0,0
20122013,ST,2354,11340055,125,20122013,50757,,,0,1,7635,20,25-03-13,6413.4,20122013,8948,21-03-13,1,20122013,8519,1,E,STORE,UPD,,,,D,504,,,0,0
20122013,ST,2355,11103043,150,20122013,90249,,,0,10,65,0,25-03-13,682.5,20122013,8978,21-03-13,10,20122013,8561,10,E,STORE,UPD,,,,D,901,,,0,0
20122013,ST,2356,11201004,150,20122013,90249,,,0,48,290.5,0,25-03-13,14641.2,20122013,9097,25-03-13,48.82,20122013,8684,48.82,E,STORE,UPD,,,,D,901,,,0,0
20122013,ST,2357,11222005,150,20122013,90249,,,0,10,69.25,0,25-03-13,727.13,20122013,9005,22-03-13,10,20122013,8587,10,E,STORE,UPD,,,,D,901,,,0,0
20122013,ST,2357,11241004,150,20122013,90249,,,0,20,68,0,25-03-13,1428,20122013,9005,22-03-13,20,20122013,8587,20,E,STORE,UPD,,,,D,901,,,0,0
20122013,ST,2358,12314002,150,20122013,90249,,,0,3,535,0,25-03-13,1685.25,20122013,8908,20-03-13,3,20122013,8491,3,E,STORE,UPD,,,,D,901,,,0,0
20122013,ST,2359,11881355,121,20122013,5859,,,0,2,45000,0,30-03-13,103146.48,20132014,66,04-04-13,2,20132014,60,2,E,STORE,UPD,,,,D,4,,,0,0
20122013,ST,2360,11005038,130,20122013,30451,,,0,2,1650,0,27-03-13,3465,20122013,8962,21-03-13,2,20122013,8547,2,E,STORE,AMD,,,,D,306,,,0,0
20122013,ST,2361,11102340,130,20122013,30451,,,0,4,1040,45,27-03-13,2402.4,20122013,9133,28-03-13,4,20122013,8579,4,E,STORE,UPD,(('FENNER' POLY 'F' PLUS PB)),,,D,306,,,0,0
20122013,ST,2362,12005008,160,20122013,40546,,,0,100,7.5,0,27-03-13,862.5,20122013,9001,22-03-13,100,20122013,8582,100,E,STORE,AMD,,,,D,406,,,0,0
20122013,ST,2362,12005016,160,20122013,40546,,,0,100,37,0,27-03-13,4255,20122013,9001,22-03-13,100,20122013,8582,100,E,STORE,AMD,,,,D,406,,,0,0
20122013,ST,2363,11001466,125,20122013,30454,,,0,4,1168,24,27-03-13,3728.26,20122013,9146,28-03-13,4,20122013,8711,4,E,STORE,UPD,,,,D,301,,,0,0
20122013,ST,2363,11001551,125,20122013,30454,,,0,4,809,28,27-03-13,2446.42,20122013,9095,25-03-13,4,20122013,8682,4,E,STORE,UPD,,,,D,301,,,0,0
20122013,ST,2364,11001636,125,20122013,5502,,,0,2,372,30,27-03-13,546.84,20122013,8943,21-03-13,2,20122013,8532,2,E,STORE,AMD,,,,D,8,,,0,0
20122013,ST,2365,11805427,124,20122013,50783,,20122013,72,1,10575,0,30-03-13,11103.75,20132014,58,04-04-13,1,20132014,52,1,E,STORE,UPD,Require other attchment small parts as per sample,,,D,502,,,0,0
20122013,ST,2366,11001132,125,20122013,50780,,,0,1,2544,24,27-03-13,2030.11,20122013,8942,21-03-13,1,20122013,8531,1,E,STORE,AMD,,,,D,504,,,0,0
20122013,ST,2367,11334010,125,20122013,50780,,,0,1,2250,0,27-03-13,2362.5,20122013,8944,21-03-13,1,20122013,8533,1,E,STORE,AMD,,,,D,504,,,0,0
20122013,ST,2368,11003483,125,20122013,5818,,,0,1,4318,29,25-03-13,3219.07,20122013,9014,22-03-13,1,20122013,8593,1,E,STORE,UPD,,,,D,8,,,0,0
20122013,ST,2369,11001035,125,20122013,50748,,,0,4,3724,24,27-03-13,11887.01,20122013,8999,22-03-13,4,20122013,8578,4,E,STORE,UPD,,,,D,506,,,0,0
20122013,ST,2370,11102336,130,20122013,30457,,,0,4,584,45,27-03-13,1349.04,20122013,9133,28-03-13,4,20122013,8579,4,E,STORE,UPD,(('FENNER' POLY 'F' PLUS PB)),,,D,306,,,0,0
20122013,ST,2371,11108001,130,20122013,30457,,,0,50,236,12,27-03-13,10903.2,20132014,56,04-04-13,28.6,20132014,50,28.6,,STORE,UPD,,,,D,306,,,0,0
20122013,ST,2372,11609133,130,20122013,30457,,,0,25,100,12,27-03-13,2595.52, ,0,NULL,0,20132014,179,25, ,STORE,UPD,,,,D,306,,,0,0
20122013,ST,2373,12375004,106,20122013,5858,,,0,36,65,0,27-03-13,2457,20132014,209,08-04-13,36,20132014,222,36,E,STORE,UPD,,,,D,4,,,0,0
20122013,ST,2374,11003507,127,20122013,20190,,,0,2,3745,0,27-03-13,7864.5,20122013,8963,21-03-13,2,20122013,8548,2,E,STORE,UPD,,,,D,201,,,0,0
20122013,ST,2375,11430224,170,20122013,5845,, ,0,18,3000,20,13-04-13,50966.5, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,7,,,0,0
20122013,ST,2375,11430236,170,20122013,5845,,,0,6,1650,20,13-04-13,9343.86, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,7,,,0,0
20122013,ST,2376,12081290,160,20122013,90242,,,0,5,38,0,20-04-13,199.5,20122013,9002,22-03-13,5,20122013,8583,5,E,STORE,UPD,,,,D,901,,,0,0
20122013,ST,2377,11001494,122,20122013,5861,,,0,2,14677,24,27-03-13,23424.49,20122013,8955,21-03-13,2,20122013,8541,2,E,STORE,UPD,,,,D,7,,,0,0
20122013,ST,2378,11001126,122,20122013,5861,,,0,1,27104,24,27-03-13,21628.99,20122013,8937,21-03-13,1,20122013,8526,1,E,STORE,AMD,,,,D,7,,,0,0
20122013,ST,2379,11222130,130,20122013,30458,,,0,12,335,0,27-03-13,4221,20122013,9056,23-03-13,12,20122013,8630,12,E,STORE,UPD,,,,D,306,,,0,0
20122013,ST,2380,11001090,160,20122013,5843,,,0,10,386,28,27-03-13,2918.16,20122013,8998,22-03-13,10,20122013,8577,10,E,STORE,UPD,c3 only,,,D,4,,,0,0
20122013,ST,2380,11001092,160,20122013,5843,,,0,10,462,28,27-03-13,3492.72,20122013,8998,22-03-13,10,20122013,8577,10,E,STORE,UPD,c3 only,,,D,4,,,0,0
20122013,ST,2380,11001093,160,20122013,5843,,,0,10,631,28,27-03-13,4770.36,20122013,8998,22-03-13,10,20122013,8577,10,E,STORE,UPD,c3 only,,,D,4,,,0,0
20122013,ST,2380,11001095,160,20122013,5843,,,0,5,1032,28,27-03-13,3900.96,20122013,8998,22-03-13,5,20122013,8577,5,E,STORE,UPD,,,,D,4,,,0,0
20122013,ST,2380,11001097,160,20122013,5843,,,0,5,1040,28,27-03-13,3931.2,20122013,8998,22-03-13,5,20122013,8577,5,E,STORE,UPD,c3,,,D,4,,,0,0
20122013,ST,2381,11001284,160,20122013,90251,,,0,5,393,28,27-03-13,1485.54,20122013,8997,22-03-13,5,20122013,8576,5,E,STORE,UPD,,,,D,901,,,0,0
20122013,ST,2381,11001580,160,20122013,90251,,,0,5,470,28,27-03-13,1776.6,20122013,8997,22-03-13,5,20122013,8576,5,E,STORE,UPD,,,,D,901,,,0,0
20122013,ST,2381,11001581,160,20122013,90251,,,0,5,689,28,27-03-13,2604.42,20122013,8997,22-03-13,5,20122013,8576,5,E,STORE,UPD,,,,D,901,,,0,0
20122013,ST,2381,11001591,160,20122013,90251,,,0,5,273,28,27-03-13,1031.94,20122013,8997,22-03-13,5,20122013,8576,5,E,STORE,UPD,,,,D,901,,,0,0
20122013,ST,2381,11001600,160,20122013,90251,,,0,5,401,28,27-03-13,1515.78,20122013,8997,22-03-13,5,20122013,8576,5,E,STORE,UPD,,,,D,901,,,0,0
20122013,ST,2382,11804223,100,20122013,20195,,,0,800,140,0,30-03-13,132135.36, ,0,NULL,0, ,0,0, ,STORE,UPD,PAYMENT: 30% ADVANCE AND,REMAINING AGAINST PRO FORMA PRIOR TO DISPATCH,,D,201,,,0,0
20122013,ST,2382,11881494,100,20122013,20195,,,0,1,4000,0,30-03-13,4719.12, ,0,NULL,0, ,0,0, ,STORE,UPD,PAYMENT: ADVANCE,,,D,201,,,0,0
20122013,ST,2383,11101109,130,20122013,30450,,,0,3,45,0,28-03-13,141.75,20122013,9007,22-03-13,3,20122013,8589,3,E,STORE,AMD,,,,D,306,,,0,0
20122013,ST,2383,11107025,130,20122013,30450,,,0,18,22,0,28-03-13,415.8,20122013,9007,22-03-13,18,20122013,8589,18,E,STORE,AMD,,,,D,306,,,0,0
20122013,ST,2384,11203029,141,20122013,50741,,,0,12,2715,0,28-03-13,34209,20132014,62,04-04-13,12.2,20132014,56,12.2,E,ASD,ADD,,,,D,504,,,0,0
20122013,ST,2385,11805519,106,20122013,50782,,,0,1,73500,0,29-03-13,77175, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2386,11225005,103,20122013,10156,,,0,2,5300,0,29-03-13,11130,20122013,9056,23-03-13,2,20122013,8630,2,E,STORE,ADD,-,,,D,129,,,0,0
20122013,ST,2387,11609054,130,20122013,30453,,,0,15000,2,0,29-03-13,31500, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,306,,,0,0
20122013,ST,2388,12306414,122,20122013,5844,,,0,24,113,0,29-03-13,2847.6,20132014,75,04-04-13,21,20132014,74,21,,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2389,12313002,122,20122013,5844,,,0,10,970,15,29-03-13,8657.25,20122013,9018,22-03-13,10,20122013,8597,10,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2390,11103042,130,20122013,30445,,,0,15,65,0,29-03-13,1023.75,20122013,9046,23-03-13,15,20122013,8620,15,E,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2390,11103045,130,20122013,30445,,,0,10,65,0,29-03-13,682.5,20122013,9046,23-03-13,10,20122013,8620,10,E,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2391,11181094,130,20122013,30445,,,0,12,300,0,29-03-13,3780,20132014,156,06-04-13,12,20132014,159,12,E,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2392,11220029,130,20122013,30445,,,0,24,12.5,0,29-03-13,315,20122013,9056,23-03-13,24,20122013,8630,24,E,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2393,12381049,130,20122013,30445,,,0,2,235,0,29-03-13,540.5,20122013,9151,28-03-13,2,20122013,8722,2,E,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2394,11481867,170,20122013,10157,,,0,3,1200,0,29-03-13,3780, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,101,,,0,0
20122013,ST,2395,11003480,125,20122013,90255,,,0,2,1555,29,29-03-13,2318.51,20122013,9061,23-03-13,2,20122013,8640,2,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2396,11011565,125,20122013,90255,,,0,1,6764,24,29-03-13,5397.67,,0,NULL,0,20122013,8665,1,,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2397,11281520,125,20122013,90255,,,0,24,72,0,29-03-13,1814.4,20132014,64,04-04-13,24,20132014,58,24,E,STORE,ADD,,,,D,901,,,0,0
